business_id,review_text,review_star,positive_phrases,positive_polarity,negative_phrases,negative_polarity
YPavuOh2XsnRbLfl0DH2lQ,Who would have thought that I could find me some great comfort food in PHX?! This place has great service and really delicious food! I had the chicken combo platter with mac & cheese and waffles as sides. It came with cornbread and I washed it down with sweet tea! Bliss!,4,"[u' great comfort', u' great service', u' really delicious', u' sweet tea']",2.95,[],0
YPavuOh2XsnRbLfl0DH2lQ,Chicken and waffle sounds a bit weird but the combination is the next best thing to peanut butter and jelly. They have some great tasting drinks like the green apple kool-aid and the mac and cheese is top notch. You definitely have to try this place cause you're stomach will appreciate it. FYI don't go on a Sunday cause you most likely have like a 2 hour wait. Enjoy,5,[u' top notch'],0.5,[],0
YPavuOh2XsnRbLfl0DH2lQ,"3rd stike..... I will never return to this location. 

This is the third and final time I will set foot in this location. Todays encounter was by far the worst. My mother called in a to go order because she figured it would be busy. When my son arrived we stood at the door as there were several people waiting to be seated. I received a text from my mother informing me that it would be an hour for the order to be ready. I looked around and there were several empty tables in the middle of the room, 2 empty booths along the window and the banquest room was empty. I approached the counter and asked the hostess if it was really going to take an hour to get a to go? She replied yes, we have people sitting at tables that havent had their orders filled in 30 mins or more. i directed her sight to the multiple open tables and asked for an explanation. She said ""OBVIOUSLY WE'RE BUSY""!! I then asked to speak with the manager, whom happened to be walking up. I stepped to the side to address the manager. I informed the manager that this was my 3rd attempt at getting a to go order. I explained that my family and I go to the Scottsdale location very often. From the start the manager was very condescending. I informed him of my most recent visit to simply get dessert,(Which on that visit I was informed that they were'nt doing to go orders because it slows down the kitchen. But they would see if they could get me a slice of cake)! After explaining my frustration to the manager his reply was simply ""oh well"", while staring blankly into my face. I asked the manager for his name which he gladly offered while extending his hand, ""I'M LARRY WHITE, THE OWNER... I AM LoLo!' Raising his voice and gripping my hand as if to intimidate me! I shook his hand as he squeezed like we were at some stand off in the playground, childish attempt to display authority! I politely informed Mr. White that there was no need to attempt aggression and raise his voice. I reminded him that I was calm and the tone in my voice had not changed AND I would appreciate it if he would not attempt to disrespect me in front of my 4yr old by raising his voice to me. I thanked Mr. White and requested that he cancel my mothers to go order request. 
As mentioned, my family and I are loyal patrons of the Scottsdale location. It is really sad that the level of service is not the same. But here is a suggestion, maybe if your kitchen staff cannot handle the level of business that you do, HIRE MORE STAFF!!! Or better yet, turn down the music and have the DJ help out! It's a restaurant not a night club. But I am not a Business Major so maybe I don't know from what I speak.",1,[u' loyal patrons'],0.333333333,"[u' empty tables', u' empty booths', u' childish attempt', u' really sad']",-0.9
YPavuOh2XsnRbLfl0DH2lQ,"I come to Lo-Lo and what do I try? Lo-Lo (it's named after this place afterall)

So I got an order of the Lo-Lo (chicken and waffles) and the stupid fries.

Stupid fries came out first, it's interesting since it has gravy with it. Not bad - I like it.

Okay - so this is the millionare dollar question: How's the Lo-Lo?

I think it's just okay, I don't see what's so special about it. It's just a big piece of waffle, it's not especially crispy or anything. It's soft and soggy. If you like your waffles like that, then maybe it fits you better than for me. The fried chicken was definitely crispy so that's good. It wasn't flavorful though. It just tasted deep fried. I think KFC and Churchs chicken taste better. I rather buy KFC or Church chicken and make my own waffle with my waffle machine and eat it. 

It's a little bit on the saltier end for the chicken but it didn't bother me too much.

The service here can be nice but when they are attentive, the wait staff is extremely courteous and kind! They let us move to a bigger table because we didn't have enough room on our small table for all our food.

Last point...if you've been to Roscoes, it reminds me of Roscoes but I think it MIGHT be cheaper than Roscoes.",3,"[u' Not bad', u' just okay', u' so special', u' own waffle', u' extremely courteous']",2.407142857,"[u' stupid fries', u' Stupid fries', u' fried chicken', u' little bit', u' small table']",-2.6375
YPavuOh2XsnRbLfl0DH2lQ,"2 stars for the food that was good, ZERO stars for the horrible service.  I don't mind waiting for a table, but when you're eventually sat you shouldnt wait 20 minutes to be greeted by a server.  Never saw the server again after the order was taken until we flagged him down to pay.  No managers table touching, couldn't even find someone to ask for extra silverware.  Food was good though, it's a shame that the service was horrendous!  They need server training 101.",2,[u' table touching'],0.5,[u' horrible service'],-1
YPavuOh2XsnRbLfl0DH2lQ,"The staff was so welcoming and warm. The food wonderful, but come with and empty stomach for the portions are a , WOW, size. Visiting Arizona with our children  and we were told we should try Lo Los when I mentioned I like waffles. It was worth the trip. Each of us had something different and sampled each of the dishes (chicken and waffle, red velvet pancakes topped with a really nice lemon sauce plus bacon, pecan/banana pancakes with bacon and biscuits and gravy with potatoes) serves with warm syrup. And, my daughter and brother swear by the special orange soda/alcohol drink topped with crème. Please stop by even the ambiance is inviting.",5,"[u' really nice', u' warm syrup', u' special orange']",1.557142857,[u' empty stomach'],-0.1
YPavuOh2XsnRbLfl0DH2lQ,"Okay! Lo-Lo's is aight! Truthfully the food is not bad, probably the better soul food restaurant in town! Get there early enough so your favorite dish is available. They tend to run out! And though improved, the service is a little slow after placing your order. But they have a warning sign about the slowness to help ease the tension as you wait! 

I am little partial to this because I think my soul food dishes can give Lo-Lo's a run for their money! LOL! But I am a little touched! 

What surprises me most is all the Caucasian Yelper's that have eating at this soul food spot! Ya'll love ya'll some chicken too uh?? :)  I might have to throw a soul food dinner and invite some of my fellow yelpers to come compare! I can be a fierce DIVA in the kitchen!  Watch out now!",3,"[u' not bad', u' favorite dish']",0.85,[],0
YPavuOh2XsnRbLfl0DH2lQ,"Amazing! Most people do the Scottsdale location, but you really need to check out this original location ( the 1st LoLo's) and see how it all started. For some reason I think the food taste better here.

Update the 1st local is no more but has been relocated to a new building just a few doors down the street. Also there is now a location inside Terminal 4 at Sky Harbor Airport.",5,[u' original location'],0.375,[],0
YPavuOh2XsnRbLfl0DH2lQ,I've been to the original location on Central & this is head & shoulders better just with sheer space alone. Much easier on the eyes & the same great chicken & waffles. I'm glad this Phoenix staple is surviving & thriving. Keep it up Lo-Lo's. Nothing but love from me.,4,[u' original location'],0.375,[],0
YPavuOh2XsnRbLfl0DH2lQ,"BLUF
Got it to go and glad I did. The chicken was OK but only for the first couple of bites.  The red velvet cake was aweful. 

Background
Yelpers let me down on this one.  I ordered the three piece chicken meal expecting to stuff myself contented with fried goodness and slip into a glycosidic stupor from a criminally sized slab of red velvet cake.  Let me say I didn't have to watch the scale worried of well earned weight gain from this meal.  

The chicken was an initial hit but was short lived.  I didn't finish it nor did I want to.  The waffle did not travel well either, it was soggy by arrival (10 mins to the hotel - arrgh!)  nor was it flavored in any manor. I would liken it to the generic bread slices used at other joints for sopping up the grease.  The red velvet was a crime.  It too lacked flavor, was heavy beyond understanding and it hurts me to say this - was only deserving of the trash. wa, wa, waaaa.

$20+ for soul food that was so bad.",1,[],0,[u' so bad'],-0.7
YPavuOh2XsnRbLfl0DH2lQ,"This place is great. I'm always looking for restaurants owned and operated by locals. I'm anti-chain and I know these are local people that MAY own the franchises but it's all ""formula"" food and nothing special.

Lolo's is a delightful alternative to bucket chicken and ""grand slam"" waffles. And THEY'VE GOT OKRA AND GRITS!  I'm white folks but I was born in New Orleans and miss the food items they have. Their red-gravy is tops and hardy the only place to find decent fries with gravy.

Try everything, it's ALL good. I haven't made the Scottsdale location but it sounds like a great work-lunch place I'll have to try out. 

Gogo Lolo's! It's a can't miss in Phoenix local food.",5,"[u' delightful alternative', u' grand slam']",1.5,[],0
YPavuOh2XsnRbLfl0DH2lQ,"I love to come here! I come here at least twice a month. The food is great along with the staff. My usual is the ""Baby Ray."" 3 pieces of juicy fried chicken smothered in gravy and onions with 2 waffles. Everything tastes homemade and on point! This is one of my favorite spots for lunch!",4,[u' favorite spots'],0.5,[],0
YPavuOh2XsnRbLfl0DH2lQ,"This place is sooo good!!  You can order anything on the menu and it will be outstanding.  The only thing that was terrible was that the food was so fresh and so hot that you cant immediately dig in and eat (I burnt my mouth on the chicken, lol).  It smelt soo good that I couldn't wait for it to cool down.  But I would rather have my food extremely fresh and hot!",5,"[u' so fresh', u' so hot', u' soo good', u' extremely fresh']",1.55,[],0
YPavuOh2XsnRbLfl0DH2lQ,"My wife ate at LoLo's, brought home a dinner for me, chicken dinner. The chicken was dry and over cooked, no taste.  This dinner is not cheap, for the money, not worth it.",1,[],0,[u' not cheap'],-0.2
YPavuOh2XsnRbLfl0DH2lQ,Fantastic chicken and waffles! Cornbread was perfect and the koolaid was just like as a kid! Fun atmosphere and good value! Would go back!,4,[u' good value'],0.7,[],0
YPavuOh2XsnRbLfl0DH2lQ,"REALLY loud. Food is delicious. The ""Tre Tre"" was what I ate. Servers are very courteous. (actual overall service very slow). Location clean, fun and authentic tasting. *Stay away from the Kool-Aide, it's just way too sugary!",4,"[u' very courteous', u' authentic tasting']",1.28,[u' very slow'],-0.39
YPavuOh2XsnRbLfl0DH2lQ,Doesn't matter which location you go to in AZ. they are all busy. The staff is fun and friendly.  There service is great but expect to wait for your order of you with a large group. They have a system there to get everyone's order to the table hot...so timing is everything so the chicken is not dry and cold when it arrives at your table. Be patient it's worth the wait.  Kool-Aid is always sweet and tasty..it it's to sweet just order a water and 50/50...but I like it just the way they make it.,5,[u' always sweet'],0.35,[],0
YPavuOh2XsnRbLfl0DH2lQ,"Good atmosphere but I was highly disappointed at the food, chicken had mild flavor, but was far to hard to be fresh, the salad was fresh but the vinaigrette dressing was all oil and flavorless. The waffles were good but they were basically pancakes with waffle imprints, not crispy at all like the menu stated. The prices are way to ridiculous for ""hood"" food as they call it. And for a place that claims to serve soul food, there was only one catfish item on the menu, a tiny sandwich. Not worth the trip. The biscuits were ok, but tasted like the flour wasnt sifted well snd I got a couple of clumps of dried dough in mine.",2,"[u' Good atmosphere', u' mild flavor']",1.033333333,[u' dried dough'],-0.2
YPavuOh2XsnRbLfl0DH2lQ,"I've been here at least 10 times so this isn't just a single bad experience or good experience.  First, the waffles are always dry, ALWAYS!  The chicken tastes fantastic.  It not too greasy, has a nice crunch to it and with their hot sauce, fire!  Here is the issue, the chicken is consistently tiny.  The drumsticks look like wing portions.  They used to serve chicken legs that look like small turkey legs, now when my plates arrives, I see more plate than food.  Now, they also serve Kool-Aid, which is incredible, but someone needs to take the sugar scoop away from the Kool-Aid maker and NEVER give it back.  When your Kool-Aid goes down like cough syrup...you might want to back off the sugar a bit.  Nothing like small chicken and thick Kool-Aid!",2,"[u' good experience', u' nice crunch', u' hot sauce']",1.55,"[u' bad experience', u' small turkey', u' small chicken']",-1.375
YPavuOh2XsnRbLfl0DH2lQ,"Sweet tea was delicious.  Fried Chicken was OK.

The waffles here are so LEGIT!... barely had to use any syrup as the waffles were so tasty with just the butter and the waffle itself.  The waffles were just milky goodness and it was a sad times when I finished them off.  I kept thinking about the waffles for the rest of my entire trip to PHX. 

4/5 :)",4,[],0,[u' sad times'],-0.5
YPavuOh2XsnRbLfl0DH2lQ,"How they do it, I don't know, but their waffles, which must be the best on the planet, don't even really need syrup.  Not that syrup hurts.  I think it's all the butter that ends up on everything.  The fried chicken really can't be beat either, but I just can't stop thinking about those waffles.

If I lived next door, I'd have to exercise about four hours a day to burn those 50,000 calories.

This from their website: ""Since Lo-Lo's has been open they've offered catering service for the likes of the Arizona Cardinals, Angie Stone, Mary J. Blige, Anthony Hamilton, the Whispers, Snoop Dogg, Allen Iverson, Steve Francis, and members of the Chicago Cubs. ... Shawn Marion, whose birthday cake was made at Lo-Lo's, calls Sandy Sand's Red Velvet Cake one of his favorites.""

I don't know how I didn't make the list, but count me in.",5,[],0,[u' fried chicken'],-0.6
YPavuOh2XsnRbLfl0DH2lQ,"I so love this place I can't come to Phoenix without hitting up Lo Lo's Chicken & Waffle!! The good is awesome how can you go wrong eating chicken with waffles you can't!! Everything on their menu is delicious from the shrimp & grits the traditional kool-aide served in mason jars you come once & you'll be hooked!!!
The chicken is always deliciously fried never too greasy now the Kool-Aid can be a little bit sweet but I always have them add a little sierra mist to it that kind of dilutes it a little, 
Now for the cornbread it's all warm fluffy & buttery what more could one ask for.
If you've never had shrimp and grits this is definitely the place to try it! Plump juicy seven jumbo shrimp spread over buttery creamy grits with bacon cheese,  Green onion I believe they also have a little bit of Tabasco or some type of seasoning that gives it a nice little kick! 
One of the best homegrown family restaurants I've ever eaten at from the small little house to three locations downtown on Central in Scottsdale and also located in the Phoenix airport anytime you visit Arizona especially Phoenix make sure you plan on making it a stop that you can't pass by go in and indulge in all of the deliciousness",5,[u' deliciously fried'],1,"[u' little bit', u' little bit', u' little kick', u' little house']",-0.75
YPavuOh2XsnRbLfl0DH2lQ,"I have been looking and looking for a better place for breakfast and I always end up comparing places to Lo Lo's.  It is simply the best place for breakfast in Phoenix...period.  I cannot speak on other locations but this is my favorite place to eat.  When family visits, I go here and it never disappoints.",5,[u' favorite place'],0.5,[],0
YPavuOh2XsnRbLfl0DH2lQ,"OM Heavenly G!!!  Who knew fried chicken and waffles went so well together!!!  My daughter was in heaven!!  She loved her chicken and she doesn't eat much meat at all but the crispy fried chicken had her knawing on the bone.  I ate my entire plate and so did my daughter.  And she has been asking to go back ever since.  And the sweet tea....YUM!!  It was just right, not overly sweet.  I don't know that a place like this exists anywhere in the Northern CA/Bay Area but someone should open one!  For now this is one reason I'm glad I live in Phoenix.....I will be a frequent customer.  

The inside feels like you walked into someone's house and I never would have known it was there since it's in a non descript part of town...kind of industrial.  We got there pretty early and by the time we left, the place was packed!  

I have been craving this chicken since we went there...I know we will be back!!!  And often!",5,"[u' sweet tea', u' overly sweet']",0.7,[],0
YPavuOh2XsnRbLfl0DH2lQ,"Hmm - what to say that hasn't been said already...

Can't think of anything. So let me keep it short and sweet. It took me longer to find this place than it did to get our food. After all the carrying on I've heard and read about, I was expecting Narnia on a plate.

It wasn't, but it was pretty tasty fare for the price. I had - in order of supreme goodness - the fried chicken, sweet tea, waffle, and mac & cheese. Fried chicken certainly worth the trip. Sweet tea was amazing;  sweet without being sacchariny and blended so perfectly. Waffle was very nice but I've had better (overseas, to be fair) and the mac & cheese was saucy but unspectacular. 

Come hungry, make sure you know where the hell you are going, and give it a go.",4,"[u' pretty tasty', u' sweet tea', u' very nice']",1.38,[u' fried chicken'],-0.6
YPavuOh2XsnRbLfl0DH2lQ,"We have been in line for a while.  There are many. Waiting as well. When I asked why they were not seating in the empty tables, the girl just looked at me. They did seat 2 parties, but there are still empty tables and no one being seated. We enjoy eating here and we had an out of town guest that we eat here before the plane leaves. We have plenty of time, but they are not doing well today at all. What a disappointment.  Get some mature people to do the seating and keep up. The only reason I gave a 3 us because we know the food is excellent and we've never been treated this way before today.",3,[],0,"[u' empty tables', u' still empty']",-0.2
YPavuOh2XsnRbLfl0DH2lQ,"Pretty much the most amazing chicken and waffle experience I've ever had.

I went to LoLo's with Robert and Bacon on a Sunday morning. We were only made to wait for a short time before we entered the shrine of soul food. We were greeted very warmly and asked what we wanted to drink. I had the sweet tea. I usually LOVE sweet tea but they were not messing around! Next time I'll order 1/2 sweet and 1/2 regular tea. For my meal, I got the 2 piece and a waffle. We chose several sides to share between the three of us. We had the red beans and rice, mac and cheese, collard greens and fried okra. 
I was amazed when the food arrived at the table. The waffle was hanging off of the side of my plate and smelled like heaven probably should! I tried the fried chicken and I was taken back to my childhood. The chicken was well seasoned and has a bit of baking powder bite to it! AMAZING. It wasn't at all greasy or soggy in any way. My mouth is watering just typing this review. In the background, there was great gospel music playing so I hope that getting a dose of Jesus while eating fried chicken might banish any of its artery clogging properties.... yeah.... 
We were checked on several times to see if we needed anything and we were treated cordially. I will visit LoLo's any time, any day as long as someone is there to share the guilt with me!",5,"[u' sweet tea', u' sweet tea']",0.7,[],0
YPavuOh2XsnRbLfl0DH2lQ,"Anyone with a history of heart related issues should NOT dine here!

I've been to a number of chicken/waffle houses, and Lolo's can hang with the best of them.  The fried chicken has a good balance between greasy and juicy, with seasoning that isn't overpowering.  The waffles were fairly standard, but it's hard to really jazz up a waffle.  Add an ice cream scoop's worth of butter and syrup and you are good to go.
The mac and cheese was good, but not spectacular.

This spot is a little hard to find as it is on a very unassuming side street, so keep your eyes peeled.",4,[u' good balance'],0.7,"[u' fried chicken', u' not spectacular']",-0.9
YPavuOh2XsnRbLfl0DH2lQ,"Well it's been a while since I've been here, however...

Lo-Lo's is about the closest thing I've gotten to soul food since I'd lived in Phoenix.  Though most people go for the chicken and waffles, I much more prefer their smothered chicken with hash browns, collared greens, and sweet yams.  Be forewarned -- the smothered chicken is salty.  Much saltier than most people would prefer, tbh, at least if their palate is fairly ""white"" (as in not eating a lot of spices and salt and whatnot).

The sweet tea is always phenomenal and the red velvet cake is comparable to stuff I've eaten back East (i.e. it's fantastic).

For first timers, you will probably get ""the itis"" after eating here: make sure you have someone else with you who can handle the insulin overload and can drive you home.  I had taken an ex here after showing her The Boondocks episode about the itis (I know, I know) and she thought it was a myth until she started nodding off in the restautant itself.  You eat here and you don't need to eat for the rest of the day.",5,"[u' sweet yams', u' sweet tea', u' always phenomenal']",1.2,[u' smothered chicken'],-0.6
YPavuOh2XsnRbLfl0DH2lQ,"First time visit and boy, I'm disappointed! Ordered fried pickles for an appetizer and it took 35 minutes to receive an appetizer! For for our main dish, we ordered chicken fried chicken and it was cold when it arrived. Most frustrating moment: when I spoke to the waiter he stated that since ""we cut ate the chicken we might not get a new one"". Ugh! Where is the policy of ""the customer is always right?"" I'm sorry, Lo-Los we won't be back.",3,[],0,[u' frustrating moment'],-0.4
YPavuOh2XsnRbLfl0DH2lQ,"Unfortunately, there was no response from the owners. Would be nice to know they read their customer's feedback and respond to issues. However, I did give them a fair shot and tried it again in hopes the discrimination (or reverse-discrimination) I experienced was a fluke.

About 7 months later, on October 3rd, I returned to try it again. There was no discrimination and we were treated extremely well by the staff. The food was just as good as the last time. It was fantastic. I found myself humming and moaning and licking my fingers and sucking every drop of flavor from all the food, my sweetie's leftovers, our delicious alcohol drinks and our appetizer. Seriously, it is like food from heaven. I do love the atmosphere, it's casual, but fun, loud, but not really loud, hard to explain,....upbeat, fun, relaxed, vibrant,....the building is really cool for such a sketchy part of town.

So, in all fairness, if last time was just a fluke, and this time is the norm. I'd say, don't miss it, it's delicious!!",5,"[u' fair shot', u' as good', u' delicious alcohol', u' really cool']",2.75,[],0
YPavuOh2XsnRbLfl0DH2lQ,"Very good food. Excellent choices on the menu with a wide variety of offerings. Service can be slow and the downtown location could probably scale back the background music as it makes conversing during the meal very difficult.

I initially went thinking it was going to be more show than go, but Lolo's is a very good place to eat.",4,"[u' Very good', u' Excellent choices', u' very good']",2.82,"[u' wide variety', u' very difficult']",-0.75
YPavuOh2XsnRbLfl0DH2lQ,"Excited to get some great chicken and waffles that I hear the reviews speak of. I see several post about bad service but think, oh well I'll see for myself. Walk in, not too busy, greeted with a smile. Seated right away,  looked over menu carefully as a first timer. Made a decision about my drink finally, still no one came. Made a decision about the meal, still no one. Checked out the place, did a little people watching, still no one. Couple came in and  seated several rows from me, waiter brought food to a table close, checked on another table, proceeded to greet and take drink orders for that couple. Immediately upset, got up to walk out as he appeared to make it over to my table finally, unacceptable. No apology, nothing, just stood back and watched me walk away. Dear Sir, travel nurse here that all meals are paid for tax free. I usually order a drink, meal, extra sides, possible second meal for lunch the next day and if I have room a dessert. Why? because I can that's why, afterwards with good service I tip REALLY well. So with that being said, I just took that good old government money to another place of business, THANKS!!!!!!",1,[u' good service'],0.7,"[u' bad service', u' little people']",-0.8875
YPavuOh2XsnRbLfl0DH2lQ,We visited Lo-Lo's today and it was amazing. We are from Los Angeles and would normally get our chicken and waffels from Roscoes. We went in with high expectations and Lo-lo' s was on point. Definitely won take that match. We ordered chicken wings and waffles which were delicious. My daughter ordered the oreo pancakes she said they were Amazing. They had kool-aid and it too was amazing.  The only bad thing was the catfish bignets they lacked flavor. Overall 4 stars would have been 5 if it weren't for those flavorless bignets,4,[],0,"[u' chicken wings', u' bad thing']",-1.3
YPavuOh2XsnRbLfl0DH2lQ,"I went to see friend Carlos Rivas' art that was recently installed.  

This is not my usual fare, but for that meal once in awhile that is just about enjoying comfort food without a thought of nutritional value, I'd definitely come back.

I enjoyed the chicken breast, it was fried to perfection and not too greasy.  The waffle was the perfect complement.  I tasted my friend's tea, which was diluted in half and it was still way too sweet.  I am just not used to that much sugar.

Everything else was just as I expected, and it satisfied the half of my DNA that prides itself on its Southern roots.  

If you're overly concerned about health and don't have it in you to once in awhile just go eat something for the taste, please don't go here.   Your whining will distract me from enjoying my meal. 

If you ""get"" that once in awhile a meal like this is perfectly fine, come on over to my table.  We'll share a few sides and enjoy some Southern comfort together!",5,"[u' perfect complement', u' too sweet', u' perfectly fine']",1.766666667,[],0
YPavuOh2XsnRbLfl0DH2lQ,"This place was INCREDIBLE!! We got to LO-LO's at about 11am. We ordered and within 2 min we where eating. The portion sizes are very very big. You could share a plate. I had the BABY RAY, 3 piecec of fried chicken with onions and gravy and waffles. GREAT GREAT GREAT. I cannot say enough about this place. The only down side was LOCATION, we ate at the downtown location. If you are scared or think you are too good you can go to Scottsdale, BUT A MUST GO EAT!!!!!",5,[u' too good'],0.7,[u' fried chicken'],-0.6
YPavuOh2XsnRbLfl0DH2lQ,"Found this place on Yelp and decided to give this place a try. 

I tried the chicken fried steak and it was awesome. My sides were mac & cheese and waffle. Both were delicious. Amazing thing was they offered Kool Aid, several flavors. Have never had that at a restaurant, just as a kid at home. 

Overall this place was great and friendly.",5,[u' Amazing thing'],0.6,[],0
YPavuOh2XsnRbLfl0DH2lQ,"I have a confession: I thought the concept of chicken and waffles was kinda ridiculous -- I mean, that's a lot of unhealthy beige and brown grub on one plate. My second confession is that last Saturday was the first time I indulged in CW and it was on vacation, at Lolo's. Holy banana pants!!! I have been missing out!

The chicken was fresh, hot, crispy, tender - the batter is epic. And the waffle was thin, crunch crunch, almost with a hint of cinnamon, bathed in butter and syrup -- oh-hohoho! LOVE. 

The missing star is due to the macaroni and cheese, disastrous velvety glop. Meh.",4,[],0,"[u' unhealthy beige', u' disastrous velvety']",-1.1
YPavuOh2XsnRbLfl0DH2lQ,"Convention day started off with a bang with a super cool workshop from 10-5 today followed up by a run to Lo-Lo's.  Now, this place is located opposite someplace with barbed wire on the fence and adjacent to some pretty decrepit looking buildings.  The waitress told us to sit anywhere and we located a mini-room with an open table.

I ordered the BABY RAY (3 pcs of chicken (I chose leg, thigh, and wing) smothered in gravy and onions).  First off, the pieces were just massive.  I mean large, but incredibly juicy and tasty.  The gravy was good, as were the waffles.

I also shared the CHICKEN GIZZARDS & RICE served smothered in onions and gravy.  I didn't care for this too much as both deep frying this thing and smothering it in gravy were just a bit on the much side.  The CANDY SWEETS (yams) were just okay as well.  I washed it all down with some fine 1/2 sweet tea and 1/2 lemonade.

Overall, I like the fried chicken and gravy in my neighborhood better (see Moe's Chicken & Waffles in Fontana, CA), but I don't think you'll be disappointed by Lo-Lo's.  As far as a need to eat in this area, I think FEZ wins this bout.",4,"[u' super cool', u' pretty decrepit', u' sweet tea']",0.941666667,[u' fried chicken'],-0.6
YPavuOh2XsnRbLfl0DH2lQ,"Ok, so you hear Chicken and Waffles and most people ask.... Together? I never thought it sounded strange but even if I did one thing I can say is Betty Boop I love you! The Betty Boop is a simple Chicken Breast on a waffle... But there is nothing simple about the yummy factor in your mouth!!! Perfectly crispy skin, moist and salty chicken on top of a thin, crispy but fluffy waffle. My mouth is watering just thinking about it! Have some vodka in fruit punch and call is brunch :)

Five stars for just plain delicious!",5,[u' Perfectly crispy'],1,[u' fluffy waffle'],-0.2
YPavuOh2XsnRbLfl0DH2lQ,"I had the stupid fries and let me tell you, they were awesome!! The seasoned fries were topped with gravy, chicken, onions and bell peppers. I just wish there was more locations closer to the west valley . But if you're on that side of town you should  go!!",4,[],0,[u' stupid fries'],-0.8
YPavuOh2XsnRbLfl0DH2lQ,"For some I assume this would be a grand experience. My guess is that it would be for the same people who would label this as a ""Soul Food"" restaurant. In my home however, it is simply food. Regular old, Sunday night  food. Good food: absolutely. Exceptional food: nah. 

Maybe this is because  the mac and cheese and fried chicken taste exactly the same as what I place on my table for family get-togethers. However, if it is food that you do not know how to cook on your own I would suspect that you'd find it delightful. 

Pros: mac & cheese and fried chicken are very good. Homefries are to die for. Good service and drinks are served in jars (gotta love that).

Cons: You have to wait in the blistering heat to be seated, the place is extremely small and don't be fooled by the Famous red velvet cake. It taste like red cornbread with icing and walnuts. Very good icing and walnuts but all the same just a spiced up cornbread.

Overall: Good experience. Good food and yes if I head out of Cali to Phoenix again I will go back.",4,"[u' grand experience', u' Good food', u' Exceptional food', u' very good', u' Good service', u' Very good', u' Good experience', u' Good food']",5.786666667,[u' extremely small'],-0.25
YPavuOh2XsnRbLfl0DH2lQ,"Great Place! Went out here for breakfast and was greeted by the delicious aromas as soon as I walked in the door. I ordered the Soul Food Plater and boy was it good. The chicken had great flavor and was nice and crispy, the corn was sweet and delicious and the macaroni and cheese was deliciously cheese. In not too many words this place is delicious and worth traveling down south for. The Kool Aid was a bit overly sweet but overall A+.",5,"[u' Great Place', u' delicious aromas', u' great flavor', u' deliciously cheese', u' too many']",4.1,[],0
YPavuOh2XsnRbLfl0DH2lQ,"I invited my son's club basketball team to have dinner at Lolo's Chicken Waffles located in Phoenix on Saturday June 13th after our games. I had 20 people who RSVP'd to me that they would be coming so I called Lolo's Friday around 4:30 to make reservations because I know how busy that location gets on the weekend. I have made reservations at this location several times before and was told that there would be a $1.00 reservation per person but this time I was told that it would be $5.00 per person. I told the guy that took my reservation that it would not be a problem so he asked me for my credit card to make reservations for 20 people. I called back the next day (Saturday) at 1:50 because I had 7 more people that I had to add to our reservation and they said that would not be a problem they would just have to charge $5.00 per person to add them and I said that was fine because I knew even if we did not get that money refunded we would be spending at least that much. We had a great dinner and our waitress separated our bills like we asked when we had placed our orders. She came out gave everyone their bill and two people paid right away because they had to leave. When everyone else was ready to pay the waitress never came back so I had to go and find out what was going on. This is when I am finally being told that they had already charged my card for the entire party $541.00. I then told the Manager that we had asked for separate bills before we ordered. Then he says that I was charged $25.00 per person because I had made reservations. Well first if all if that was true the amount would not be $541.00 it would have been $500.00 for 20 people because they charged my card Friday the day before I even added the extra 7 people so that is a lie. Then I am being told that because I reserved the party room I was being charged some type of catering party package and they start showing me this contract that I have never seen before. I then tell Chris and the Manager that I did not ask to be put in a party room and if they chose to seat our large party there then that was their choice. I have made reservations there before for our company with large groups and it had never been an issue before. I then ask the waitress what the total bill was for our entire party and she says it was $440.00 so they are overcharging us $101.00! Then they tried to say it was because they charge $25.00 per person and I then told them if it would make sense for someone to make reservations for $25.00 per person when the most expensive item on the menu is $15.00, ridiculous! The manager then had to call the owner twice to explain the situation because they were not going to refund our money. After 40 minutes of him going back and forth on phone with the owner he finally got the approval to give us the refund. First I had to pay our tab which was over $200.00 and then because there were two families that had paid and left I had to pay their tabs too because they had issued a refund back to their cards because they actually thought that we were going to just pay the $541.00 like we were idiots! So I ended up paying $140.00 for those tabs as well. Then the manager goes to do our refund and he does not have the authorization to complete a refund for that amount, UNBELIEVABLE! So then we are told that we would get a call back on Sunday to get it taken care of and nobody calls us back so I have to end up calling them. I talked to Chris on the phone and he then tells me that the owners are on vacation and they will not be able to issue the refund until they come back to town. What kind of owners does not empower their managers to make decisions and issue refunds, but also what type of customer service is that! I ended up having over $800.00 taken out of our account just for dinner!! The account that was used belongs to our club team account that is a non-profit, so now our team is out $541.00 that is raised by the players with sponsorships and donations to use to pay for gym fees and tournaments and now we do not have those funds to use. That is not all, I then call another location and I am told that the owners are not on vacation and the only way to communicate with them is to go online and submit a request, even after we had given specific instructions to the managers Saturday night that we wanted a phone call from the owners. I sent this exact letter to the owners on their website like I was told and to this day I still have not received one response from anyone at Lolo's. I had to dispute the charges with my bank finally because our team needs the money to pay for our gym this week and a tournament. Don't ever trust Lolo's with your credit card because they will lie to you.",1,[u' great dinner'],0.8,[u' expensive item'],-0.5
